,decile1b,decile3,decile1,lsat,ugpa,DOB_yr,fam_inc,tier,grad,fulltime,race1_asian,race1_black,race1_hisp,race1_other,race1_white,gender
7700,4.0,4.0,4.0,41.0,3.2,68.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1961,7.0,8.0,8.0,42.0,3.4,69.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
20084,7.0,8.0,7.0,31.5,2.6,68.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
890,10.0,9.0,10.0,44.0,3.5,62.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
12474,8.0,8.0,9.0,41.0,2.8,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
12966,9.0,7.0,9.0,42.0,3.9,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14308,5.5284814690188915,5.525933759553911,9.0,46.0,3.7,65.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1292,5.5284814690188915,5.525933759553911,5.708233638282899,42.0,3.5,67.0,3.466045754589022,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3558,1.0,3.0,2.0,33.0,3.4,69.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9560,7.0,6.0,7.0,31.0,3.6,67.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
9597,2.0,2.0,3.0,40.0,3.6,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8377,1.0,4.0,2.0,32.0,2.4,68.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
11826,10.0,9.0,10.0,30.5,2.8,69.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1120,5.5284814690188915,5.525933759553911,5.708233638282899,26.0,3.5,66.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
22398,6.0,4.0,6.0,41.0,1.8,50.0,4.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
7770,4.0,4.0,4.0,39.0,3.2,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2311,7.0,8.0,8.0,42.0,3.4,65.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4428,8.0,8.0,8.0,41.0,3.3,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20380,5.5284814690188915,5.525933759553911,1.0,30.0,2.6,65.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
15962,6.0,6.0,6.0,29.0,2.7,69.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9939,7.0,7.0,7.0,35.0,3.6,64.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9104,7.0,8.0,7.0,34.0,3.6,68.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19503,2.0,1.0,2.0,33.0,3.0,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
12068,8.0,6.0,8.0,38.0,2.8,69.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1788,9.0,9.0,9.0,41.0,3.5,68.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1147,10.0,10.0,10.0,39.0,3.5,53.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
19034,4.0,3.0,5.0,32.5,3.0,69.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
18684,2.0,2.0,2.0,28.5,3.0,45.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11264,10.0,10.0,10.0,36.0,2.9,64.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5533,5.0,5.0,6.0,30.0,3.3,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12283,4.0,3.0,5.0,40.0,2.8,65.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14142,10.0,10.0,10.0,33.0,3.7,65.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11384,6.0,5.0,6.0,27.7,2.9,67.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
16456,5.0,6.0,6.0,29.0,3.1,66.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
20733,5.5284814690188915,5.525933759553911,5.708233638282899,44.0,3.8,66.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2150,1.0,1.0,2.0,42.0,3.4,62.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18636,5.0,8.0,6.0,43.0,3.0,68.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4101,4.0,4.0,4.0,30.0,3.3,67.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3167,7.0,6.0,7.0,33.0,3.4,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11784,5.5284814690188915,5.525933759553911,5.708233638282899,39.0,2.8,60.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7945,3.0,4.0,3.0,41.5,3.2,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
13914,5.0,5.0,5.0,31.0,3.7,65.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1761,4.0,8.0,4.0,44.0,3.5,65.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21162,8.0,8.0,8.0,34.5,3.8,64.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
4275,10.0,10.0,10.0,44.0,3.3,60.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
8469,6.0,6.0,6.0,29.0,2.4,51.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
13960,7.0,7.0,7.0,42.0,3.7,69.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
12687,5.0,4.0,5.0,35.0,2.8,67.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15005,3.0,3.0,3.0,36.0,3.7,67.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15436,3.0,2.0,4.0,38.0,2.7,67.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
16545,3.0,3.0,3.0,34.0,3.1,65.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8450,2.0,2.0,2.0,32.0,2.4,64.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15381,4.0,3.0,5.0,39.0,2.7,59.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16837,2.0,3.0,2.0,33.0,3.1,52.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
10262,4.0,6.0,5.0,42.0,3.6,69.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15695,9.0,8.0,9.0,40.0,2.7,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3344,2.0,2.0,2.0,34.0,3.4,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1098,8.0,9.0,9.0,35.0,3.5,67.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
959,4.0,2.0,4.0,43.0,3.5,69.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7759,3.0,3.0,4.0,35.0,3.2,69.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2740,7.0,6.0,7.0,35.5,3.4,68.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7125,8.0,9.0,8.0,46.0,3.2,62.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2858,7.0,9.0,8.0,35.0,3.4,68.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1201,10.0,10.0,10.0,42.0,3.5,66.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
16434,10.0,9.0,10.0,40.0,3.1,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11252,4.0,3.0,4.0,32.0,2.9,68.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
12078,8.0,7.0,8.0,32.0,2.8,67.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15787,9.0,9.0,9.0,38.0,2.7,61.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3872,10.0,10.0,10.0,36.0,3.4,65.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9783,9.0,9.0,9.0,41.0,3.6,66.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18202,8.0,4.0,8.0,44.0,3.0,67.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
20175,5.5284814690188915,5.525933759553911,5.708233638282899,29.0,2.6,66.0,4.0,3.768813589709112,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1899,5.5284814690188915,5.525933759553911,1.0,34.0,3.5,68.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8996,6.0,7.0,7.0,41.0,3.6,68.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2994,10.0,10.0,10.0,41.0,3.4,62.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
21019,10.0,10.0,10.0,41.0,3.8,69.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13996,3.0,3.0,3.0,44.0,3.7,69.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10260,5.0,8.0,6.0,48.0,3.6,61.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2152,5.0,5.0,5.0,42.0,3.4,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5563,8.0,7.0,8.0,42.0,3.3,68.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18263,5.5284814690188915,5.525933759553911,5.708233638282899,29.0,3.0,69.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9538,10.0,10.0,10.0,42.0,3.6,67.0,4.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
21916,4.0,3.0,5.0,35.5,2.5,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5582,3.0,6.0,4.0,38.0,3.3,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11686,5.0,5.0,5.0,37.0,2.9,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17444,8.0,8.0,8.0,44.0,3.1,65.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
12647,9.0,10.0,9.0,47.0,2.8,67.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
22379,5.5284814690188915,5.525933759553911,9.0,33.0,1.9,65.0,4.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
14184,5.0,6.0,6.0,42.0,3.7,65.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9837,8.0,9.0,8.0,46.0,3.6,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9254,10.0,7.0,10.0,37.0,3.6,62.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9041,4.0,7.0,4.0,39.0,3.6,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8584,9.0,10.0,9.0,44.0,3.6,69.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
7803,7.0,6.0,8.0,33.0,3.2,64.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
4601,4.0,3.0,4.0,39.0,3.3,63.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
13861,6.0,6.0,7.0,37.0,3.7,69.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17653,10.0,10.0,10.0,34.0,3.1,66.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
2015,5.0,4.0,5.0,39.0,3.4,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13940,10.0,10.0,10.0,40.0,3.7,68.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7120,2.0,3.0,2.0,32.0,3.2,69.0,4.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2934,8.0,8.0,8.0,31.0,3.4,66.0,3.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
19713,10.0,10.0,10.0,36.0,2.6,62.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5003,1.0,2.0,2.0,37.0,3.3,65.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11023,6.0,5.0,6.0,37.0,2.9,65.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
9287,10.0,10.0,10.0,44.0,3.6,68.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
10665,9.0,8.0,9.0,39.0,2.9,64.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
12088,6.0,6.0,6.0,41.0,2.8,65.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12679,5.5284814690188915,5.525933759553911,5.708233638282899,34.0,2.8,62.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3667,4.0,7.0,4.0,41.0,3.4,69.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9929,9.0,9.0,9.0,38.0,3.6,67.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
7946,8.0,7.0,8.0,34.5,3.2,65.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
16697,3.0,2.0,3.0,33.0,3.1,69.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
13509,5.5284814690188915,5.525933759553911,5.708233638282899,40.0,3.9,56.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1744,9.0,9.0,9.0,42.0,3.5,68.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4726,8.0,7.0,8.0,41.0,3.3,68.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8070,8.0,9.0,8.0,36.0,3.2,64.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
9800,5.5284814690188915,5.525933759553911,5.708233638282899,38.0,3.6,69.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
21411,10.0,10.0,10.0,39.0,3.8,69.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1856,3.0,3.0,3.0,40.0,3.5,68.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
805,8.0,6.0,8.0,31.0,3.5,44.0,4.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
16613,9.0,9.0,10.0,37.0,3.1,68.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21750,2.0,2.0,3.0,38.0,2.5,63.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7576,6.0,7.0,6.0,45.0,3.2,68.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
7751,3.0,2.0,3.0,26.5,3.2,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
14646,8.0,10.0,8.0,44.0,3.7,66.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8479,6.0,4.0,6.0,44.0,2.4,58.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
6491,3.0,2.0,3.0,28.0,3.2,68.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
21556,3.0,3.0,3.0,40.0,2.5,69.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8542,6.0,5.0,6.0,36.0,2.4,68.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18459,7.0,6.0,7.0,40.0,3.0,67.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16593,3.0,3.0,3.0,34.0,3.1,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
18393,10.0,9.0,10.0,43.0,3.0,69.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2788,5.0,5.0,6.0,35.0,3.4,68.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10622,5.5284814690188915,5.525933759553911,5.708233638282899,32.0,2.9,60.0,4.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
18312,1.0,1.0,1.0,39.0,3.0,48.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16453,1.0,1.0,1.0,34.0,3.1,61.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
14660,4.0,6.0,4.0,38.0,3.7,68.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17842,5.5284814690188915,5.525933759553911,5.708233638282899,28.0,3.1,51.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19696,10.0,10.0,10.0,35.0,2.6,62.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2034,5.0,8.0,5.0,37.0,3.4,64.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2250,5.5284814690188915,5.525933759553911,5.708233638282899,37.0,3.4,69.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18249,5.0,4.0,5.0,39.0,3.0,69.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10746,1.0,2.0,1.0,37.0,2.9,69.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20577,5.0,5.0,6.0,40.0,3.8,69.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
6639,9.0,9.0,9.0,41.0,3.2,58.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8353,5.5284814690188915,5.525933759553911,5.708233638282899,40.0,2.4,52.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
3032,2.0,3.0,2.0,26.0,3.4,69.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
7712,6.0,6.0,6.0,35.0,3.2,69.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
10007,7.0,7.0,7.0,42.0,3.6,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21590,3.0,3.0,3.0,40.0,2.5,60.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
21312,1.0,2.0,1.0,41.0,3.8,70.0,4.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
21709,5.0,6.0,5.0,38.0,2.5,68.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
6,9.0,7.0,9.0,34.0,3.5,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7950,5.0,5.0,5.0,30.5,3.2,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9241,5.0,4.0,5.0,33.0,3.6,66.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
7159,3.0,2.0,3.0,36.0,3.2,63.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11088,4.0,5.0,4.0,38.0,2.9,59.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4772,10.0,10.0,10.0,42.0,3.3,68.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6713,5.5284814690188915,5.525933759553911,5.708233638282899,44.0,3.2,65.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3157,7.0,7.0,7.0,44.0,3.4,67.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11887,2.0,6.0,3.0,41.5,2.8,66.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
10201,5.0,8.0,5.0,40.0,3.6,47.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16402,9.0,10.0,9.0,39.0,3.1,67.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
16761,3.0,4.0,4.0,38.0,3.1,69.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
15877,2.0,2.0,2.0,39.0,2.7,61.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6649,3.0,3.0,4.0,42.0,3.2,68.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18538,1.0,1.0,1.0,38.0,3.0,67.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8981,1.0,1.0,1.0,39.0,3.6,68.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3310,4.0,4.0,4.0,43.0,3.4,55.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9579,9.0,7.0,9.0,40.0,3.6,68.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6390,3.0,4.0,4.0,27.0,3.2,49.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11690,2.0,2.0,3.0,27.0,2.9,68.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
13119,8.0,8.0,8.0,40.0,3.9,63.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19233,1.0,1.0,2.0,29.5,3.0,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9179,5.5284814690188915,5.525933759553911,5.708233638282899,32.0,3.6,52.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5043,5.5284814690188915,5.525933759553911,5.708233638282899,34.0,3.3,69.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1402,7.0,6.0,7.0,35.0,3.5,68.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18215,8.0,7.0,9.0,37.0,3.0,68.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
12318,10.0,4.0,10.0,35.0,2.8,61.0,3.466045754589022,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
12868,7.0,7.0,7.0,46.0,3.9,48.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14290,5.5284814690188915,5.525933759553911,5.708233638282899,42.0,3.7,60.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13662,5.0,5.0,5.0,41.0,3.7,69.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
22210,5.5284814690188915,5.525933759553911,5.708233638282899,42.0,2.3,52.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
16497,8.0,7.0,9.0,40.0,3.1,64.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2630,7.0,8.0,7.0,35.0,3.4,66.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11677,2.0,2.0,2.0,37.0,2.9,67.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
9023,4.0,3.0,4.0,34.0,3.6,69.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13678,6.0,7.0,6.0,46.0,3.7,69.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5350,5.5284814690188915,5.525933759553911,5.708233638282899,45.0,3.3,66.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4097,4.0,6.0,4.0,33.0,3.3,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17419,3.0,3.0,3.0,36.0,3.1,68.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11292,4.0,5.0,5.0,33.0,2.9,68.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17496,5.5284814690188915,5.525933759553911,5.708233638282899,35.0,3.1,53.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
10234,10.0,9.0,10.0,37.0,3.6,69.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11907,5.0,2.0,6.0,35.0,2.8,67.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
19470,6.0,8.0,7.0,26.5,3.0,68.0,3.466045754589022,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8074,5.0,8.0,5.0,32.0,3.2,67.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2875,5.0,5.0,5.0,33.0,3.4,68.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
14403,8.0,9.0,8.0,26.0,3.7,69.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14989,1.0,2.0,2.0,33.0,3.7,48.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
20144,4.0,3.0,5.0,45.0,2.6,67.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17358,6.0,8.0,6.0,35.0,3.1,57.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
15114,4.0,5.0,4.0,36.0,3.7,69.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
