,decile1b,decile3,ID,decile1,sex,lsat,ugpa,zfygpa,grad,zgpa,fulltime,fam_inc,age,gender,male,race1,other,pass_bar,bar,tier,gpa
3342,3.0,2.0,18682,3.0,2.0,40.0,3.4,-0.76,1,-0.95,1.0,4.0,-48.0,1.0,1.0,white,0,1,b Passed 2nd time,6.0,3.4
3343,10.0,10.0,18683,10.0,2.0,41.0,3.4,2.17,1,2.13,1.0,3.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.4
3344,2.0,2.0,18691,2.0,2.0,34.0,3.4,-0.97,1,-1.23,1.0,4.0,-62.0,1.0,1.0,white,0,0,c Failed,4.0,3.4
3345,9.0,9.0,18696,9.0,2.0,39.0,3.4,1.13,1,0.93,1.0,2.0,-45.0,1.0,1.0,black,0,1,a Passed 1st time,4.0,3.4
3346,5.5284814690188915,5.525933759553911,18716,4.0,1.0,35.0,3.4,-0.29,1,0.008756037503551469,1.0,3.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.4
3347,1.0,1.0,18721,1.0,2.0,37.0,3.4,-1.43,1,-1.57,1.0,3.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.4
3348,2.0,4.0,18730,2.0,1.0,31.0,3.4,-1.01,1,-0.56,1.0,3.0,-62.0,0.0,0.0,white,0,0,c Failed,2.0,3.4
3349,10.0,10.0,18772,10.0,1.0,40.0,3.4,1.55,1,1.6,1.0,2.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3350,3.0,8.0,18779,4.0,2.0,38.0,3.4,-0.43,1,0.65,1.0,2.0,-50.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.4
3351,10.0,10.0,18789,10.0,2.0,38.0,3.4,1.33,1,1.59,1.0,3.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.4
3352,3.0,3.0,18814,3.0,1.0,43.0,3.4,-0.58,1,-0.75,1.0,4.0,-57.0,0.0,0.0,white,0,1,b Passed 2nd time,5.0,3.4
3353,5.0,5.0,18836,5.0,1.0,31.0,3.4,0.01,1,-0.21,1.0,3.4660457545890226,-62.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.4
3354,3.0,3.0,18844,3.0,1.0,42.0,3.4,-0.78,1,-0.65,1.0,4.0,-62.0,0.0,0.0,asian,0,1,a Passed 1st time,6.0,3.4
3355,6.0,8.0,18866,6.0,1.0,35.0,3.4,0.09,1,0.71,1.0,3.0,-59.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3356,8.0,8.0,18870,8.0,1.0,39.5,3.4,0.64,1,0.56,1.0,3.0,-59.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3357,5.0,4.0,18899,5.0,1.0,37.0,3.4,0.04,1,-0.43,2.0,3.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.4
3358,1.0,1.0,18913,1.0,1.0,28.0,3.4,-2.37,1,-2.46,1.0,2.0,-62.0,0.0,0.0,black,0,0,c Failed,4.0,3.4
3359,4.0,6.0,18914,4.0,1.0,30.5,3.4,-0.32,1,0.04,1.0,4.0,-60.0,0.0,0.0,other,1,1,a Passed 1st time,5.0,3.4
3360,9.0,9.0,18928,9.0,2.0,37.0,3.4,1.23,1,1.03,1.0,4.0,-67.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.4
3361,1.0,2.0,18941,1.0,1.0,38.5,3.4,-1.92,1,-0.89,1.0,4.0,-58.0,0.0,0.0,other,1,1,a Passed 1st time,3.0,3.4
3362,3.0,5.0,18947,3.0,2.0,38.0,3.4,-0.51,1,-0.25,1.0,4.0,-59.0,1.0,1.0,white,0,1,b Passed 2nd time,4.0,3.4
3363,6.0,8.0,18954,6.0,2.0,28.0,3.4,0.12,1,0.59,1.0,4.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.4
3364,1.0,1.0,18955,1.0,2.0,40.0,3.4,-1.7,1,-1.81,1.0,3.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.4
3365,1.0,1.0,18957,1.0,1.0,36.0,3.4,-1.73,1,-2.08,1.0,2.0,-67.0,0.0,0.0,black,0,0,c Failed,4.0,3.4
3366,6.0,6.0,18966,6.0,2.0,34.0,3.4,0.17,1,0.21,1.0,3.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.4
3367,8.0,9.0,18981,8.0,2.0,30.0,3.4,0.71,1,1.04,1.0,1.0,-58.0,1.0,1.0,black,0,1,a Passed 1st time,1.0,3.4
3368,8.0,7.0,18986,8.0,2.0,40.0,3.4,0.82,1,0.47,1.0,1.0,-60.0,1.0,1.0,black,0,1,a Passed 1st time,4.0,3.4
3369,8.0,8.0,18996,8.0,1.0,36.0,3.4,0.82,1,0.55,1.0,2.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3370,4.0,7.0,19014,4.0,2.0,44.0,3.4,-0.33,1,0.49,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.4
3371,5.5284814690188915,5.525933759553911,19017,5.708233638282899,2.0,44.0,3.4,0.08606777762218175,1,0.008756037503551469,1.0,3.0,-62.0,1.0,1.0,hisp,0,1,b Passed 2nd time,6.0,3.4
3372,5.5284814690188915,5.525933759553911,19029,5.708233638282899,1.0,34.0,3.4,0.08606777762218175,1,0.008756037503551469,1.0,2.0,-60.0,0.0,0.0,asian,0,1,a Passed 1st time,6.0,3.4
3373,10.0,10.0,19101,10.0,2.0,37.5,3.4,1.68,1,2.05,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.4
3374,1.0,2.0,19102,2.0,2.0,24.7,3.4,-1.17,1,-1.13,2.0,2.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.4
3375,6.0,9.0,19103,7.0,2.0,42.0,3.4,0.27,1,1.03,1.0,3.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.4
3376,5.5284814690188915,5.525933759553911,19105,5.708233638282899,1.0,32.0,3.4,0.08606777762218175,1,0.008756037503551469,1.0,2.0,-38.0,0.0,0.0,black,0,1,b Passed 2nd time,4.0,3.4
3377,3.0,6.0,19106,3.0,1.0,31.0,3.4,-0.53,1,0.05,1.0,2.0,-61.0,0.0,0.0,asian,0,1,a Passed 1st time,3.0,3.4
3378,3.0,5.0,19107,3.0,2.0,41.5,3.4,-0.52,1,-0.17,1.0,5.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.4
3379,2.0,2.0,19110,2.0,2.0,33.0,3.4,-1.11,1,-1.17,1.0,2.0,-54.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.4
3380,5.5284814690188915,5.525933759553911,19124,5.708233638282899,2.0,37.0,3.4,0.08606777762218175,1,0.008756037503551469,1.0,4.0,-60.0,1.0,1.0,hisp,0,1,a Passed 1st time,6.0,3.4
3381,3.0,3.0,19139,3.0,2.0,29.0,3.4,-0.58,1,-0.61,1.0,4.0,-59.0,1.0,1.0,white,0,1,b Passed 2nd time,4.0,3.4
3382,4.0,6.0,19175,4.0,1.0,41.0,3.4,-0.35,1,0.04,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.4
3383,1.0,3.0,19184,2.0,1.0,35.0,3.4,-1.11,1,-0.78,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3384,4.0,4.0,19219,4.0,1.0,32.0,3.4,-0.36,1,-0.31,1.0,2.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.4
3385,9.0,10.0,19220,9.0,2.0,34.0,3.4,0.89,1,1.81,1.0,3.0,-58.0,1.0,1.0,hisp,0,1,a Passed 1st time,3.0,3.4
3386,7.0,4.0,19221,7.0,1.0,36.0,3.4,0.42,1,-0.31,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.4
3387,1.0,1.0,19227,1.0,1.0,26.3,3.4,-1.73,1,-2.0,1.0,2.0,-54.0,0.0,0.0,white,0,1,b Passed 2nd time,5.0,3.4
3388,7.0,8.0,19232,7.0,1.0,44.0,3.4,0.58,1,0.69,1.0,2.0,-62.0,0.0,0.0,hisp,0,1,a Passed 1st time,6.0,3.4
3389,7.0,8.0,19236,7.0,2.0,33.0,3.4,0.4,1,0.83,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.4
3390,5.5284814690188915,5.525933759553911,19243,5.708233638282899,2.0,40.0,3.4,0.08606777762218175,1,0.008756037503551469,1.0,4.0,-60.0,1.0,1.0,white,0,1,b Passed 2nd time,4.0,3.4
3391,3.0,4.0,19244,3.0,2.0,36.0,3.4,-0.6,1,-0.48,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.4
3392,10.0,10.0,19255,10.0,1.0,43.0,3.4,1.96,1,2.06,1.0,3.0,-56.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.4
3393,5.0,7.0,19284,5.0,1.0,42.0,3.4,-0.11,1,0.55,1.0,3.0,-60.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.4
3394,9.0,9.0,19287,9.0,2.0,44.0,3.4,1.06,1,0.88,1.0,4.0,-57.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.4
3395,7.0,5.0,19308,7.0,2.0,39.0,3.4,0.36,1,-0.15,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.4
3396,7.0,7.0,19315,7.0,2.0,46.0,3.4,0.6,1,0.39,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.4
3397,10.0,7.0,19341,10.0,2.0,44.0,3.4,1.79,1,0.5,1.0,3.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.4
3398,5.5284814690188915,5.525933759553911,19365,5.708233638282899,2.0,27.5,3.4,0.08606777762218175,1,0.008756037503551469,1.0,3.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,1.0,3.4
3399,10.0,10.0,19391,10.0,2.0,27.0,3.4,1.55,1,1.89,2.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.4
3400,5.0,2.0,19404,5.0,2.0,41.0,3.4,-0.05,1,-1.18,1.0,3.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.4
3401,5.0,4.0,19408,6.0,2.0,40.0,3.4,0.02,1,-0.27,1.0,2.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.4
3402,10.0,9.0,19438,10.0,2.0,39.0,3.4,2.39,1,0.98,1.0,3.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.4
3403,3.0,3.0,19451,3.0,1.0,30.0,3.4,-0.59,1,-0.7,1.0,3.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3404,1.0,2.0,19457,2.0,2.0,33.0,3.4,-1.18,1,-0.95,1.0,4.0,-52.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.4
3405,4.0,7.0,19465,4.0,1.0,30.0,3.4,-0.29,1,0.41,1.0,3.0,-63.0,0.0,0.0,hisp,0,1,a Passed 1st time,6.0,3.4
3406,5.0,5.0,19467,5.0,2.0,41.0,3.4,-0.11,1,-0.08,1.0,4.0,-63.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.4
3407,8.0,5.0,19472,8.0,2.0,36.0,3.4,0.7,1,-0.1,1.0,5.0,-59.0,1.0,1.0,hisp,0,1,a Passed 1st time,4.0,3.4
3408,2.0,6.0,19511,2.0,2.0,37.0,3.4,-1.02,1,0.11,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.4
3409,5.0,4.0,19527,5.0,1.0,43.0,3.4,-0.02,1,-0.32,1.0,5.0,-62.0,0.0,0.0,asian,0,1,a Passed 1st time,6.0,3.4
3410,2.0,2.0,19537,2.0,1.0,30.0,3.4,-1.09,1,-1.13,2.0,3.0,-58.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.4
3411,5.5284814690188915,5.525933759553911,19539,4.0,1.0,33.0,3.4,-0.47,1,0.008756037503551469,1.0,2.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.4
3412,10.0,10.0,19558,10.0,1.0,39.0,3.4,1.85,1,1.67,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.4
3413,9.0,9.0,19568,9.0,1.0,38.0,3.4,1.19,1,1.24,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,1.0,3.4
3414,9.0,10.0,19571,9.0,2.0,41.0,3.4,0.99,1,1.47,1.0,5.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.4
3415,10.0,9.0,19598,10.0,2.0,46.0,3.4,1.84,1,1.07,1.0,4.0,-67.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.4
3416,10.0,10.0,19600,10.0,1.0,34.0,3.4,2.05,1,1.98,1.0,3.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.4
3417,5.0,5.0,19605,5.0,2.0,33.0,3.4,-0.11,1,-0.04,1.0,3.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.4
3418,6.0,8.0,19606,6.0,2.0,39.0,3.4,0.29,1,0.67,1.0,4.0,-55.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.4
3419,6.0,7.0,19634,7.0,1.0,38.0,3.4,0.29,1,0.4,1.0,4.0,-60.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.4
3420,6.0,5.0,19649,6.0,1.0,37.0,3.4,0.1,1,-0.11,1.0,4.0,-63.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.4
3421,6.0,6.0,19653,6.0,1.0,43.0,3.4,0.26,1,0.25,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.4
3422,5.5284814690188915,5.525933759553911,19656,5.708233638282899,2.0,41.0,3.4,0.08606777762218175,1,0.008756037503551469,1.0,2.0,-53.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.4
3423,1.0,3.0,19692,1.0,2.0,29.0,3.4,-1.32,1,-0.88,1.0,3.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,3.4
3424,4.0,2.0,19693,4.0,2.0,35.0,3.4,-0.36,1,-0.92,1.0,3.0,-57.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.4
3425,4.0,5.0,19704,4.0,1.0,33.0,3.4,-0.3,1,-0.15,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3426,1.0,1.0,19707,1.0,2.0,42.0,3.4,-1.27,1,-2.04,1.0,4.0,-62.0,1.0,1.0,white,0,1,b Passed 2nd time,5.0,3.4
3427,5.0,4.0,19714,5.0,2.0,31.0,3.4,-0.14,1,-0.41,1.0,4.0,-59.082892732323685,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.4
3428,6.0,7.0,19717,7.0,2.0,39.0,3.4,0.26,1,0.45,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.4
3429,3.0,2.0,19729,3.0,2.0,33.0,3.4,-0.56,1,-1.07,1.0,3.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.4
3430,9.0,7.0,19756,9.0,1.0,43.0,3.4,0.97,1,0.47,1.0,3.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.4
3431,5.0,5.0,19764,6.0,1.0,33.5,3.4,0.0,1,-0.21,1.0,1.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3432,2.0,1.0,19779,2.0,2.0,32.0,3.4,-1.1,1,-1.81,1.0,3.0,-62.0,1.0,1.0,hisp,0,1,a Passed 1st time,5.0,3.4
3433,9.0,9.0,19783,9.0,2.0,35.0,3.4,1.08,1,1.26,1.0,5.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.4
3434,6.0,4.0,19788,6.0,1.0,36.0,3.4,0.24,1,-0.56,1.0,5.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3435,1.0,1.0,19808,1.0,2.0,35.0,3.4,-1.72,1,-1.85,1.0,4.0,-63.0,1.0,1.0,hisp,0,1,a Passed 1st time,5.0,3.4
3436,3.0,6.0,19810,3.0,2.0,35.0,3.4,-0.67,1,0.08,2.0,3.0,-52.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.4
3437,10.0,8.0,19812,10.0,2.0,35.0,3.4,1.51,1,0.84,2.0,4.0,-58.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.4
3438,10.0,9.0,19827,10.0,1.0,40.0,3.4,1.34,1,0.95,1.0,4.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3439,5.5284814690188915,5.525933759553911,19829,5.708233638282899,2.0,43.0,3.4,0.08606777762218175,1,0.008756037503551469,1.0,4.0,-60.0,1.0,1.0,asian,0,1,a Passed 1st time,6.0,3.4
3440,8.0,8.0,19859,8.0,2.0,42.0,3.4,0.8,1,0.57,1.0,5.0,-57.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.4
3441,3.0,5.0,19907,4.0,1.0,28.5,3.4,-0.44,1,-0.24,1.0,2.0,-56.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3442,1.0,4.0,19925,1.0,1.0,26.5,3.4,-1.44,1,-0.44,1.0,2.0,-61.0,0.0,0.0,white,0,1,b Passed 2nd time,2.0,3.4
3443,10.0,9.0,19931,10.0,2.0,46.0,3.4,1.85,1,1.03,1.0,5.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.4
3444,5.0,3.0,19949,5.0,1.0,44.0,3.4,-0.2,1,-0.55,1.0,4.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.4
3445,10.0,10.0,19978,10.0,1.0,39.0,3.4,1.7,1,1.87,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3446,10.0,10.0,19981,10.0,2.0,48.0,3.4,2.08,1,1.89,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.4
3447,7.0,6.0,20008,7.0,1.0,40.0,3.4,0.45,1,0.23,1.0,3.0,-60.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3448,6.0,9.0,20011,6.0,2.0,37.7,3.4,0.25,1,1.22,1.0,3.0,-54.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.4
3449,5.0,4.0,20020,5.0,2.0,44.0,3.4,-0.12,1,-0.29,1.0,5.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.4
3450,1.0,5.0,20032,2.0,2.0,37.0,3.4,-1.21,1,-0.19,1.0,4.0,-64.0,1.0,1.0,white,0,0,c Failed,5.0,3.4
3451,2.0,4.0,20033,3.0,1.0,28.5,3.4,-0.7,1,-0.48,1.0,3.4660457545890226,-65.0,0.0,0.0,black,0,1,a Passed 1st time,3.0,3.4
3452,9.0,9.0,20037,9.0,1.0,39.0,3.4,1.13,1,1.27,1.0,2.0,-51.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3453,3.0,3.0,20050,4.0,2.0,37.0,3.4,-0.49,1,-0.53,1.0,2.0,-57.0,1.0,1.0,other,1,1,a Passed 1st time,5.0,3.4
3454,6.0,3.0,20053,6.0,1.0,42.0,3.4,0.18,1,-0.62,1.0,3.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.4
3455,3.0,6.0,20075,4.0,2.0,48.0,3.4,-0.49,1,0.15,1.0,4.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.4
3456,8.0,7.0,20078,8.0,1.0,43.0,3.4,0.77,1,0.48,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3457,9.0,9.0,20085,9.0,1.0,40.0,3.4,0.94,1,0.94,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3458,5.0,6.0,20104,5.0,1.0,36.0,3.4,0.01,1,0.13,1.0,4.0,-62.0,0.0,0.0,black,0,1,a Passed 1st time,5.0,3.4
3459,8.0,9.0,20107,9.0,2.0,34.0,3.4,0.86,1,0.98,1.0,4.0,-63.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.4
3460,9.0,10.0,20125,9.0,2.0,37.0,3.4,1.09,1,1.93,2.0,3.0,-49.0,1.0,1.0,white,0,1,a Passed 1st time,2.0,3.4
3461,5.0,6.0,20126,5.0,1.0,37.0,3.4,-0.07,1,0.04,1.0,5.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.4
3462,3.0,3.0,20157,3.0,1.0,42.0,3.4,-0.58,1,-0.79,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3463,6.0,8.0,20174,7.0,2.0,42.0,3.4,0.35,1,0.78,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,6.0,3.4
3464,8.0,8.0,20196,8.0,2.0,43.0,3.4,0.57,1,0.58,1.0,3.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.4
3465,9.0,9.0,20199,9.0,1.0,35.0,3.4,0.96,1,1.08,1.0,5.0,-58.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3466,6.0,4.0,20212,6.0,2.0,36.0,3.4,0.07,1,-0.33,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.4
3467,1.0,1.0,20219,2.0,2.0,30.5,3.4,-1.27,1,-1.73,1.0,3.0,-50.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.4
3468,3.0,3.0,20236,4.0,1.0,35.0,3.4,-0.47,1,-0.88,1.0,5.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.4
3469,2.0,2.0,20248,3.0,2.0,39.0,3.4,-0.77,1,-1.15,1.0,5.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.4
3470,5.0,6.0,20281,5.0,1.0,47.0,3.4,-0.09,1,0.26,1.0,1.0,-42.0,0.0,0.0,white,0,1,a Passed 1st time,6.0,3.4
3471,8.0,8.0,20285,8.0,1.0,33.5,3.4,0.61,1,0.63,1.0,3.0,-58.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3472,10.0,10.0,20290,10.0,1.0,39.0,3.4,2.24,1,2.06,1.0,4.0,-61.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3473,1.0,1.0,20301,1.0,1.0,27.0,3.4,-1.81,1,-1.41,1.0,2.0,-58.0,0.0,0.0,black,0,1,a Passed 1st time,4.0,3.4
3474,3.0,5.0,20332,3.0,2.0,39.0,3.4,-0.72,1,-0.19,1.0,4.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.4
3475,3.0,3.0,20358,3.0,2.0,40.0,3.4,-0.63,1,-0.81,1.0,5.0,-61.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.4
3476,4.0,2.0,20394,4.0,1.0,30.5,3.4,-0.41,1,-1.29,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.4
3477,5.5284814690188915,5.525933759553911,20400,5.708233638282899,2.0,20.5,3.4,0.08606777762218175,1,0.008756037503551469,1.0,1.0,-43.0,1.0,1.0,black,0,1,a Passed 1st time,1.0,3.4
3478,9.0,9.0,20420,9.0,2.0,42.0,3.4,1.0,1,0.92,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.4
3479,4.0,3.0,20432,4.0,2.0,36.0,3.4,-0.38,1,-0.87,1.0,3.0,-63.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.4
3480,6.0,6.0,20433,7.0,2.0,32.5,3.4,0.29,1,0.27,1.0,3.0,-59.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.4
3481,6.0,7.0,20442,6.0,1.0,48.0,3.4,0.21,1,0.35,1.0,4.0,-59.082892732323685,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.4
3482,7.0,9.0,20455,7.0,1.0,37.0,3.4,0.33,1,0.88,1.0,4.0,-56.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.4
3483,9.0,10.0,20458,9.0,2.0,31.0,3.4,1.01,1,1.68,1.0,4.0,-67.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.4
3484,5.5284814690188915,5.525933759553911,20465,5.0,2.0,37.0,3.4,-0.17,X,0.008756037503551469,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.4
3485,5.0,3.0,20472,5.0,1.0,34.0,3.4,-0.05,1,-0.69,1.0,3.0,-46.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3486,9.0,9.0,20474,9.0,2.0,41.0,3.4,1.09,1,0.97,1.0,4.0,-62.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.4
3487,6.0,4.0,20513,6.0,2.0,40.0,3.4,0.13,1,-0.47,1.0,4.0,-54.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.4
3488,7.0,8.0,20515,7.0,1.0,32.0,3.4,0.32,1,0.67,1.0,4.0,-60.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3489,5.0,5.0,20527,5.0,1.0,39.0,3.4,-0.05,1,-0.25,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,4.0,3.4
3490,7.0,6.0,20530,7.0,1.0,38.0,3.4,0.35,1,0.24,2.0,1.0,-60.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3491,6.0,3.0,20533,6.0,1.0,34.0,3.4,0.17,1,-0.59,2.0,4.0,-58.0,0.0,0.0,white,0,1,b Passed 2nd time,3.0,3.4
3492,8.0,8.0,20550,8.0,2.0,35.0,3.4,0.66,1,0.6,1.0,5.0,-60.0,1.0,1.0,white,0,1,a Passed 1st time,5.0,3.4
3493,9.0,9.0,20562,9.0,1.0,40.0,3.4,1.25,1,1.19,1.0,4.0,-62.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3494,9.0,10.0,20564,9.0,1.0,35.0,3.4,1.15,1,1.53,1.0,3.0,-58.0,0.0,0.0,white,0,1,a Passed 1st time,5.0,3.4
3495,4.0,3.0,20565,5.0,2.0,37.0,3.4,-0.17,1,-0.55,1.0,2.0,-58.0,1.0,1.0,white,0,1,a Passed 1st time,4.0,3.4
3496,6.0,6.0,20580,6.0,1.0,34.0,3.4,0.1,1,0.16,2.0,2.0,-66.0,0.0,0.0,white,0,1,a Passed 1st time,2.0,3.4
3497,1.0,1.0,20582,1.0,2.0,34.0,3.4,-1.98,1,-2.06,1.0,2.0,-59.0,1.0,1.0,hisp,0,1,b Passed 2nd time,4.0,3.4
3498,5.5284814690188915,5.525933759553911,20585,5.708233638282899,2.0,39.0,3.4,0.37,1,0.71,1.0,3.4660457545890226,-62.0,1.0,1.0,white,0,1,a Passed 1st time,3.0,3.4
3499,1.0,2.0,20596,2.0,1.0,35.5,3.4,-1.2,1,-1.11,1.0,4.0,-62.0,0.0,0.0,asian,0,1,a Passed 1st time,5.0,3.4
3500,7.0,8.0,20603,7.0,1.0,39.0,3.4,0.37,1,0.56,1.0,3.0,-64.0,0.0,0.0,white,0,1,a Passed 1st time,3.0,3.4
3501,6.0,3.0,20613,6.0,1.0,34.0,3.4,0.13,1,-0.68,1.0,3.0,-58.0,0.0,0.0,white,0,1,a Passed 1st time,2.0,3.4
